codigo_ine,nombre,provincia,cod_provincia,ccaa
23082,Siles,Jaén,23,Andalucía
23084,Sorihuela del Guadalimar,Jaén,23,Andalucía
23085,Torreblascopedro,Jaén,23,Andalucía
23086,Torredelcampo,Jaén,23,Andalucía
23087,Torredonjimeno,Jaén,23,Andalucía
23088,Torreperogil,Jaén,23,Andalucía
23090,Torres,Jaén,23,Andalucía
23091,Torres de Albánchez,Jaén,23,Andalucía
23092,Úbeda,Jaén,23,Andalucía
23093,Valdepeñas de Jaén,Jaén,23,Andalucía
23094,Vilches,Jaén,23,Andalucía
23095,Villacarrillo,Jaén,23,Andalucía
23096,Villanueva de la Reina,Jaén,23,Andalucía
23097,Villanueva del Arzobispo,Jaén,23,Andalucía
23098,Villardompardo,Jaén,23,Andalucía
23099,"Villares, Los",Jaén,23,Andalucía
23101,Villarrodrigo,Jaén,23,Andalucía
23903,Villatorres,Jaén,23,Andalucía
24001,Acebedo,León,24,Castilla y León
24002,Algadefe,León,24,Castilla y León
24003,Alija del Infantado,León,24,Castilla y León
24004,Almanza,León,24,Castilla y León
24005,"Antigua, La",León,24,Castilla y León
24006,Ardón,León,24,Castilla y León
24007,Arganza,León,24,Castilla y León
24008,Astorga,León,24,Castilla y León
24009,Balboa,León,24,Castilla y León
24010,"Bañeza, La",León,24,Castilla y León
24011,Barjas,León,24,Castilla y León
24012,"Barrios de Luna, Los",León,24,Castilla y León
24014,Bembibre,León,24,Castilla y León
24015,Benavides,León,24,Castilla y León
24016,Benuza,León,24,Castilla y León
24017,Bercianos del Páramo,León,24,Castilla y León
24018,Bercianos del Real Camino,León,24,Castilla y León
24019,Berlanga del Bierzo,León,24,Castilla y León
24020,Boca de Huérgano,León,24,Castilla y León
24021,Boñar,León,24,Castilla y León
24022,Borrenes,León,24,Castilla y León
24023,Brazuelo,León,24,Castilla y León
24024,"Burgo Ranero, El",León,24,Castilla y León
24025,Burón,León,24,Castilla y León
24026,Bustillo del Páramo,León,24,Castilla y León
24027,Cabañas Raras,León,24,Castilla y León
24028,Cabreros del Río,León,24,Castilla y León
24029,Cabrillanes,León,24,Castilla y León
24030,Cacabelos,León,24,Castilla y León
24031,Calzada del Coto,León,24,Castilla y León
24032,Campazas,León,24,Castilla y León
24033,Campo de Villavidel,León,24,Castilla y León
24034,Camponaraya,León,24,Castilla y León
24037,Cármenes,León,24,Castilla y León
24038,Carracedelo,León,24,Castilla y León
24039,Carrizo,León,24,Castilla y León
24040,Carrocera,León,24,Castilla y León
24041,Carucedo,León,24,Castilla y León
24042,Castilfalé,León,24,Castilla y León
24043,Castrillo de Cabrera,León,24,Castilla y León
24044,Castrillo de la Valduerna,León,24,Castilla y León
24046,Castrocalbón,León,24,Castilla y León
24047,Castrocontrigo,León,24,Castilla y León
24049,Castropodame,León,24,Castilla y León
24050,Castrotierra de Valmadrigal,León,24,Castilla y León
24051,Cea,León,24,Castilla y León
24052,Cebanico,León,24,Castilla y León
24053,Cebrones del Río,León,24,Castilla y León
24065,Chozas de Abajo,León,24,Castilla y León
24054,Cimanes de la Vega,León,24,Castilla y León
24055,Cimanes del Tejar,León,24,Castilla y León
24056,Cistierna,León,24,Castilla y León
24057,Congosto,León,24,Castilla y León
24058,Corbillos de los Oteros,León,24,Castilla y León
24059,Corullón,León,24,Castilla y León
24060,Crémenes,León,24,Castilla y León
24061,Cuadros,León,24,Castilla y León
24062,Cubillas de los Oteros,León,24,Castilla y León
24063,Cubillas de Rueda,León,24,Castilla y León
24064,Cubillos del Sil,León,24,Castilla y León
24066,Destriana,León,24,Castilla y León
24067,Encinedo,León,24,Castilla y León
24068,"Ercina, La",León,24,Castilla y León
24069,Escobar de Campos,León,24,Castilla y León
24070,Fabero,León,24,Castilla y León
24071,Folgoso de la Ribera,León,24,Castilla y León
24073,Fresno de la Vega,León,24,Castilla y León
24074,Fuentes de Carbajal,León,24,Castilla y León
24076,Garrafe de Torío,León,24,Castilla y León
24077,Gordaliza del Pino,León,24,Castilla y León
24078,Gordoncillo,León,24,Castilla y León
24079,Gradefes,León,24,Castilla y León
24080,Grajal de Campos,León,24,Castilla y León
24081,Gusendos de los Oteros,León,24,Castilla y León
24082,Hospital de Órbigo,León,24,Castilla y León
24083,Igüeña,León,24,Castilla y León
24084,Izagre,León,24,Castilla y León
24086,Joarilla de las Matas,León,24,Castilla y León
24087,Laguna Dalga,León,24,Castilla y León
24088,Laguna de Negrillos,León,24,Castilla y León
24089,León,León,24,Castilla y León
24092,Llamas de la Ribera,León,24,Castilla y León
24090,Lucillo,León,24,Castilla y León
24091,Luyego,León,24,Castilla y León
24093,Magaz de Cepeda,León,24,Castilla y León
24094,Mansilla de las Mulas,León,24,Castilla y León
24095,Mansilla Mayor,León,24,Castilla y León
24096,Maraña,León,24,Castilla y León
24097,Matadeón de los Oteros,León,24,Castilla y León
24098,Matallana de Torío,León,24,Castilla y León
24099,Matanza,León,24,Castilla y León
24100,Molinaseca,León,24,Castilla y León
24101,Murias de Paredes,León,24,Castilla y León
24102,Noceda del Bierzo,León,24,Castilla y León
24103,Oencia,León,24,Castilla y León
24104,"Omañas, Las",León,24,Castilla y León
24105,Onzonilla,León,24,Castilla y León
24106,Oseja de Sajambre,León,24,Castilla y León
24107,Pajares de los Oteros,León,24,Castilla y León
24108,Palacios de la Valduerna,León,24,Castilla y León
24109,Palacios del Sil,León,24,Castilla y León
24110,Páramo del Sil,León,24,Castilla y León
24112,Peranzanes,León,24,Castilla y León
24113,Pobladura de Pelayo García,León,24,Castilla y León
24114,"Pola de Gordón, La",León,24,Castilla y León
24115,Ponferrada,León,24,Castilla y León
24116,Posada de Valdeón,León,24,Castilla y León
24117,Pozuelo del Páramo,León,24,Castilla y León
24118,Prado de la Guzpeña,León,24,Castilla y León
24119,Priaranza del Bierzo,León,24,Castilla y León
24120,Prioro,León,24,Castilla y León
24121,Puebla de Lillo,León,24,Castilla y León
24122,Puente de Domingo Flórez,León,24,Castilla y León
24123,Quintana del Castillo,León,24,Castilla y León
24124,Quintana del Marco,León,24,Castilla y León
24125,Quintana y Congosto,León,24,Castilla y León
24127,Regueras de Arriba,León,24,Castilla y León
24129,Reyero,León,24,Castilla y León
24130,Riaño,León,24,Castilla y León
24131,Riego de la Vega,León,24,Castilla y León
24132,Riello,León,24,Castilla y León
24133,Rioseco de Tapia,León,24,Castilla y León
24134,"Robla, La",León,24,Castilla y León
24136,Roperuelos del Páramo,León,24,Castilla y León
24137,Sabero,León,24,Castilla y León
24139,Sahagún,León,24,Castilla y León
24141,San Adrián del Valle,León,24,Castilla y León
24142,San Andrés del Rabanedo,León,24,Castilla y León
24144,San Cristóbal de la Polantera,León,24,Castilla y León
24145,San Emiliano,León,24,Castilla y León
24146,San Esteban de Nogales,León,24,Castilla y León
24148,San Justo de la Vega,León,24,Castilla y León
24149,San Millán de los Caballeros,León,24,Castilla y León
24150,San Pedro Bercianos,León,24,Castilla y León
24143,Sancedo,León,24,Castilla y León
24151,Santa Colomba de Curueño,León,24,Castilla y León
24152,Santa Colomba de Somoza,León,24,Castilla y León
24153,Santa Cristina de Valmadrigal,León,24,Castilla y León
24154,Santa Elena de Jamuz,León,24,Castilla y León
24155,Santa María de la Isla,León,24,Castilla y León
24158,Santa María de Ordás,León,24,Castilla y León
24156,Santa María del Monte de Cea,León,24,Castilla y León
24157,Santa María del Páramo,León,24,Castilla y León
24159,Santa Marina del Rey,León,24,Castilla y León
24160,Santas Martas,León,24,Castilla y León
24161,Santiago Millas,León,24,Castilla y León
24162,Santovenia de la Valdoncina,León,24,Castilla y León
24163,Sariegos,León,24,Castilla y León
24164,Sena de Luna,León,24,Castilla y León
24165,Sobrado,León,24,Castilla y León
24166,Soto de la Vega,León,24,Castilla y León
24167,Soto y Amío,León,24,Castilla y León
24168,Toral de los Guzmanes,León,24,Castilla y León
24206,Toral de los Vados,León,24,Castilla y León
24169,Toreno,León,24,Castilla y León
24170,Torre del Bierzo,León,24,Castilla y León
24171,Trabadelo,León,24,Castilla y León
24172,Truchas,León,24,Castilla y León
24173,Turcia,León,24,Castilla y León
24174,Urdiales del Páramo,León,24,Castilla y León
24185,Val de San Lorenzo,León,24,Castilla y León
24175,Valdefresno,León,24,Castilla y León
24176,Valdefuentes del Páramo,León,24,Castilla y León
24177,Valdelugueros,León,24,Castilla y León
24178,Valdemora,León,24,Castilla y León
24179,Valdepiélago,León,24,Castilla y León
24180,Valdepolo,León,24,Castilla y León
24181,Valderas,León,24,Castilla y León
24182,Valderrey,León,24,Castilla y León
24183,Valderrueda,León,24,Castilla y León
24184,Valdesamario,León,24,Castilla y León
24187,Valdevimbre,León,24,Castilla y León
24188,Valencia de Don Juan,León,24,Castilla y León
24036,Valle de Ancares,León,24,Castilla y León
24191,Vallecillo,León,24,Castilla y León
24189,Valverde de la Virgen,León,24,Castilla y León
24190,Valverde-Enrique,León,24,Castilla y León
24193,"Vecilla, La",León,24,Castilla y León
24196,Vega de Espinareda,León,24,Castilla y León
24197,Vega de Infanzones,León,24,Castilla y León
24198,Vega de Valcarce,León,24,Castilla y León
24194,Vegacervera,León,24,Castilla y León
24199,Vegaquemada,León,24,Castilla y León
24201,Vegas del Condado,León,24,Castilla y León
24202,Villablino,León,24,Castilla y León
24203,Villabraz,León,24,Castilla y León
24205,Villadangos del Páramo,León,24,Castilla y León
24207,Villademor de la Vega,León,24,Castilla y León
24209,Villafranca del Bierzo,León,24,Castilla y León
24210,Villagatón,León,24,Castilla y León
24211,Villamandos,León,24,Castilla y León
24901,Villamanín,León,24,Castilla y León
24212,Villamañán,León,24,Castilla y León
24213,Villamartín de Don Sancho,León,24,Castilla y León
24214,Villamejil,León,24,Castilla y León
24215,Villamol,León,24,Castilla y León
24216,Villamontán de la Valduerna,León,24,Castilla y León
24217,Villamoratiel de las Matas,León,24,Castilla y León
24218,Villanueva de las Manzanas,León,24,Castilla y León
24219,Villaobispo de Otero,León,24,Castilla y León
24902,Villaornate y Castro,León,24,Castilla y León
24221,Villaquejida,León,24,Castilla y León
24222,Villaquilambre,León,24,Castilla y León
24223,Villarejo de Órbigo,León,24,Castilla y León
24224,Villares de Órbigo,León,24,Castilla y León
24225,Villasabariego,León,24,Castilla y León
24226,Villaselán,León,24,Castilla y León
24227,Villaturiel,León,24,Castilla y León
24228,Villazala,León,24,Castilla y León
24229,Villazanzo de Valderaduey,León,24,Castilla y León
24230,Zotes del Páramo,León,24,Castilla y León
25001,Abella de la Conca,Lleida,25,Cataluña
25002,Àger,Lleida,25,Cataluña
25003,Agramunt,Lleida,25,Cataluña
25038,Aitona,Lleida,25,Cataluña
25004,"Alamús, Els",Lleida,25,Cataluña
25005,Alàs i Cerc,Lleida,25,Cataluña
25006,"Albagés, L'",Lleida,25,Cataluña
25007,Albatàrrec,Lleida,25,Cataluña
25008,Albesa,Lleida,25,Cataluña
25009,"Albi, L'",Lleida,25,Cataluña
25010,Alcanó,Lleida,25,Cataluña
25011,Alcarràs,Lleida,25,Cataluña
25012,Alcoletge,Lleida,25,Cataluña
25013,Alfarràs,Lleida,25,Cataluña
25014,Alfés,Lleida,25,Cataluña
25015,Algerri,Lleida,25,Cataluña
25016,Alguaire,Lleida,25,Cataluña
25017,Alins,Lleida,25,Cataluña
25019,Almacelles,Lleida,25,Cataluña
25020,Almatret,Lleida,25,Cataluña
25021,Almenar,Lleida,25,Cataluña
25022,Alòs de Balaguer,Lleida,25,Cataluña
25023,Alpicat,Lleida,25,Cataluña
25024,Alt Àneu,Lleida,25,Cataluña
25027,Anglesola,Lleida,25,Cataluña
25029,Arbeca,Lleida,25,Cataluña
25031,Arres,Lleida,25,Cataluña
25032,Arsèguel,Lleida,25,Cataluña
25033,Artesa de Lleida,Lleida,25,Cataluña
25034,Artesa de Segre,Lleida,25,Cataluña
25036,Aspa,Lleida,25,Cataluña
25037,"Avellanes i Santa Linya, Les",Lleida,25,Cataluña
25039,Baix Pallars,Lleida,25,Cataluña
25040,Balaguer,Lleida,25,Cataluña
25041,Barbens,Lleida,25,Cataluña
25042,"Baronia de Rialb, La",Lleida,25,Cataluña
25044,Bassella,Lleida,25,Cataluña
25045,Bausen,Lleida,25,Cataluña
25046,Belianes,Lleida,25,Cataluña
25170,Bellaguarda,Lleida,25,Cataluña
25047,Bellcaire d'Urgell,Lleida,25,Cataluña
25048,Bell-lloc d'Urgell,Lleida,25,Cataluña
25049,Bellmunt d'Urgell,Lleida,25,Cataluña
25050,Bellpuig,Lleida,25,Cataluña
25051,Bellver de Cerdanya,Lleida,25,Cataluña
25052,Bellvís,Lleida,25,Cataluña
25053,Benavent de Segrià,Lleida,25,Cataluña
25055,Biosca,Lleida,25,Cataluña
25057,"Bòrdes, Es",Lleida,25,Cataluña
25058,"Borges Blanques, Les",Lleida,25,Cataluña
25059,Bossòst,Lleida,25,Cataluña
25056,Bovera,Lleida,25,Cataluña
25060,Cabanabona,Lleida,25,Cataluña
25061,Cabó,Lleida,25,Cataluña
25062,Camarasa,Lleida,25,Cataluña
25063,Canejan,Lleida,25,Cataluña
25904,Castell de Mur,Lleida,25,Cataluña
25064,Castellar de la Ribera,Lleida,25,Cataluña
25067,Castelldans,Lleida,25,Cataluña
25068,Castellnou de Seana,Lleida,25,Cataluña
25069,Castelló de Farfanya,Lleida,25,Cataluña
25070,Castellserà,Lleida,25,Cataluña
25071,Cava,Lleida,25,Cataluña
25072,Cervera,Lleida,25,Cataluña
25073,Cervià de les Garrigues,Lleida,25,Cataluña
25074,Ciutadilla,Lleida,25,Cataluña
25075,Clariana de Cardener,Lleida,25,Cataluña
25076,"Cogul, El",Lleida,25,Cataluña
25077,Coll de Nargó,Lleida,25,Cataluña
25163,"Coma i la Pedra, La",Lleida,25,Cataluña
25161,Conca de Dalt,Lleida,25,Cataluña
25078,Corbins,Lleida,25,Cataluña
25079,Cubells,Lleida,25,Cataluña
25081,"Espluga Calba, L'",Lleida,25,Cataluña
25082,Espot,Lleida,25,Cataluña
25088,Estamariu,Lleida,25,Cataluña
25085,Estaràs,Lleida,25,Cataluña
25086,Esterri d'Àneu,Lleida,25,Cataluña
25087,Esterri de Cardós,Lleida,25,Cataluña
25089,Farrera,Lleida,25,Cataluña
25908,Fígols i Alinyà,Lleida,25,Cataluña
25092,"Floresta, La",Lleida,25,Cataluña
25093,Fondarella,Lleida,25,Cataluña
25094,Foradada,Lleida,25,Cataluña
25096,"Fuliola, La",Lleida,25,Cataluña
25097,Fulleda,Lleida,25,Cataluña
25098,Gavet de la Conca,Lleida,25,Cataluña
25912,Gimenells i el Pla de la Font,Lleida,25,Cataluña
25099,Golmés,Lleida,25,Cataluña
25100,Gósol,Lleida,25,Cataluña
25101,"Granadella, La",Lleida,25,Cataluña
25102,"Granja d'Escarp, La",Lleida,25,Cataluña
25103,Granyanella,Lleida,25,Cataluña
25105,Granyena de les Garrigues,Lleida,25,Cataluña
25104,Granyena de Segarra,Lleida,25,Cataluña
25109,Guimerà,Lleida,25,Cataluña
25903,"Guingueta d'Àneu, La",Lleida,25,Cataluña
25110,Guissona,Lleida,25,Cataluña
25111,Guixers,Lleida,25,Cataluña
25115,Isona i Conca Dellà,Lleida,25,Cataluña
25112,Ivars de Noguera,Lleida,25,Cataluña
25113,Ivars d'Urgell,Lleida,25,Cataluña
25114,Ivorra,Lleida,25,Cataluña
25910,Josa i Tuixén,Lleida,25,Cataluña
25118,Juncosa,Lleida,25,Cataluña
25119,Juneda,Lleida,25,Cataluña
25121,Les,Lleida,25,Cataluña
25122,Linyola,Lleida,25,Cataluña
25123,Lladorre,Lleida,25,Cataluña
25124,Lladurs,Lleida,25,Cataluña
25125,Llardecans,Lleida,25,Cataluña
25126,Llavorsí,Lleida,25,Cataluña
25120,Lleida,Lleida,25,Cataluña
25127,Lles de Cerdanya,Lleida,25,Cataluña
25128,Llimiana,Lleida,25,Cataluña
25129,Llobera,Lleida,25,Cataluña
25133,Maials,Lleida,25,Cataluña
25130,Maldà,Lleida,25,Cataluña
25131,Massalcoreig,Lleida,25,Cataluña
25132,Massoteres,Lleida,25,Cataluña
25134,Menàrguens,Lleida,25,Cataluña
25135,Miralcamp,Lleida,25,Cataluña
25137,Mollerussa,Lleida,25,Cataluña
25136,"Molsosa, La",Lleida,25,Cataluña
25139,Montellà i Martinet,Lleida,25,Cataluña
25140,Montferrer i Castellbò,Lleida,25,Cataluña
25138,Montgai,Lleida,25,Cataluña
25142,Montoliu de Lleida,Lleida,25,Cataluña
25141,Montoliu de Segarra,Lleida,25,Cataluña
25143,Montornès de Segarra,Lleida,25,Cataluña
25145,Nalec,Lleida,25,Cataluña
25025,Naut Aran,Lleida,25,Cataluña
25146,Navès,Lleida,25,Cataluña
25148,Odèn,Lleida,25,Cataluña
25149,Oliana,Lleida,25,Cataluña
25150,Oliola,Lleida,25,Cataluña
25151,Olius,Lleida,25,Cataluña
25152,"Oluges, Les",Lleida,25,Cataluña
25153,"Omellons, Els",Lleida,25,Cataluña
25154,"Omells de na Gaia, Els",Lleida,25,Cataluña
25155,Organyà,Lleida,25,Cataluña
25156,Os de Balaguer,Lleida,25,Cataluña
25157,Ossó de Sió,Lleida,25,Cataluña
25158,"Palau d'Anglesola, El",Lleida,25,Cataluña
25164,Penelles,Lleida,25,Cataluña
25165,Peramola,Lleida,25,Cataluña
25166,Pinell de Solsonès,Lleida,25,Cataluña
25167,Pinós,Lleida,25,Cataluña
25911,"Plans de Sió, Els",Lleida,25,Cataluña
25168,"Poal, El",Lleida,25,Cataluña
25169,"Pobla de Cérvoles, La",Lleida,25,Cataluña
25171,"Pobla de Segur, La",Lleida,25,Cataluña
25030,"Pont de Bar, El",Lleida,25,Cataluña
25173,"Pont de Suert, El",Lleida,25,Cataluña
25172,Ponts,Lleida,25,Cataluña
25174,"Portella, La",Lleida,25,Cataluña
25175,Prats i Sansor,Lleida,25,Cataluña
25176,Preixana,Lleida,25,Cataluña
25177,Preixens,Lleida,25,Cataluña
25179,Prullans,Lleida,25,Cataluña
25180,Puiggròs,Lleida,25,Cataluña
25181,Puigverd d'Agramunt,Lleida,25,Cataluña
25182,Puigverd de Lleida,Lleida,25,Cataluña
25183,Rialp,Lleida,25,Cataluña
25905,Ribera d'Ondara,Lleida,25,Cataluña
25185,Ribera d'Urgellet,Lleida,25,Cataluña
25186,Riner,Lleida,25,Cataluña
25913,Riu de Cerdanya,Lleida,25,Cataluña
25189,Rosselló,Lleida,25,Cataluña
25190,Salàs de Pallars,Lleida,25,Cataluña
25191,Sanaüja,Lleida,25,Cataluña
25196,Sant Esteve de la Sarga,Lleida,25,Cataluña
25192,Sant Guim de Freixenet,Lleida,25,Cataluña
25197,Sant Guim de la Plana,Lleida,25,Cataluña
25193,Sant Llorenç de Morunys,Lleida,25,Cataluña
25902,Sant Martí de Riucorb,Lleida,25,Cataluña
25194,Sant Ramon,Lleida,25,Cataluña
25201,Sarroca de Bellera,Lleida,25,Cataluña
25200,Sarroca de Lleida,Lleida,25,Cataluña
25202,Senterada,Lleida,25,Cataluña
25035,"Sentiu de Sió, La",Lleida,25,Cataluña
25204,Seròs,Lleida,25,Cataluña
25203,"Seu d'Urgell, La",Lleida,25,Cataluña
25205,Sidamon,Lleida,25,Cataluña
25206,"Soleràs, El",Lleida,25,Cataluña
25207,Solsona,Lleida,25,Cataluña
25208,Soriguera,Lleida,25,Cataluña
25209,Sort,Lleida,25,Cataluña
25210,Soses,Lleida,25,Cataluña
25211,Sudanell,Lleida,25,Cataluña
25212,Sunyer,Lleida,25,Cataluña
25215,Talarn,Lleida,25,Cataluña
25216,Talavera,Lleida,25,Cataluña
25217,Tàrrega,Lleida,25,Cataluña
25218,Tarrés,Lleida,25,Cataluña
25219,Tarroja de Segarra,Lleida,25,Cataluña
25220,Térmens,Lleida,25,Cataluña
25221,Tírvia,Lleida,25,Cataluña
25222,Tiurana,Lleida,25,Cataluña
25223,Torà,Lleida,25,Cataluña
25224,"Torms, Els",Lleida,25,Cataluña
25225,Tornabous,Lleida,25,Cataluña
25227,"Torre de Cabdella, La",Lleida,25,Cataluña
25226,Torrebesses,Lleida,25,Cataluña
25228,Torrefarrera,Lleida,25,Cataluña
25907,Torrefeta i Florejacs,Lleida,25,Cataluña
25230,Torregrossa,Lleida,25,Cataluña
25231,Torrelameu,Lleida,25,Cataluña
25232,Torres de Segre,Lleida,25,Cataluña
25233,Torre-serona,Lleida,25,Cataluña
25234,Tremp,Lleida,25,Cataluña
25043,"Vall de Boí, La",Lleida,25,Cataluña
25901,Vall de Cardós,Lleida,25,Cataluña
25238,Vallbona de les Monges,Lleida,25,Cataluña
25240,Vallfogona de Balaguer,Lleida,25,Cataluña
25906,"Valls d'Aguilar, Les",Lleida,25,Cataluña
25239,"Valls de Valira, Les",Lleida,25,Cataluña
25909,"Vansa i Fórnols, La",Lleida,25,Cataluña
25242,Verdú,Lleida,25,Cataluña
25243,Vielha e Mijaran,Lleida,25,Cataluña
25244,Vilagrassa,Lleida,25,Cataluña
25245,Vilaller,Lleida,25,Cataluña
25247,Vilamòs,Lleida,25,Cataluña
25248,Vilanova de Bellpuig,Lleida,25,Cataluña
25254,Vilanova de la Barca,Lleida,25,Cataluña
25249,Vilanova de l'Aguda,Lleida,25,Cataluña
25250,Vilanova de Meià,Lleida,25,Cataluña
25251,Vilanova de Segrià,Lleida,25,Cataluña
25252,Vila-sana,Lleida,25,Cataluña
25253,"Vilosell, El",Lleida,25,Cataluña
25255,Vinaixa,Lleida,25,Cataluña
26001,Ábalos,La Rioja,26,"Rioja, La"
26002,Agoncillo,La Rioja,26,"Rioja, La"
26003,Aguilar del Río Alhama,La Rioja,26,"Rioja, La"
26004,Ajamil de Cameros,La Rioja,26,"Rioja, La"
26005,Albelda de Iregua,La Rioja,26,"Rioja, La"
26006,Alberite,La Rioja,26,"Rioja, La"
26007,Alcanadre,La Rioja,26,"Rioja, La"
26008,Aldeanueva de Ebro,La Rioja,26,"Rioja, La"
26009,Alesanco,La Rioja,26,"Rioja, La"
26010,Alesón,La Rioja,26,"Rioja, La"
26011,Alfaro,La Rioja,26,"Rioja, La"
26012,Almarza de Cameros,La Rioja,26,"Rioja, La"
26013,Anguciana,La Rioja,26,"Rioja, La"
26014,Anguiano,La Rioja,26,"Rioja, La"
26015,Arenzana de Abajo,La Rioja,26,"Rioja, La"
26016,Arenzana de Arriba,La Rioja,26,"Rioja, La"
26017,Arnedillo,La Rioja,26,"Rioja, La"
26018,Arnedo,La Rioja,26,"Rioja, La"
26019,Arrúbal,La Rioja,26,"Rioja, La"
26020,Ausejo,La Rioja,26,"Rioja, La"
26021,Autol,La Rioja,26,"Rioja, La"
26022,Azofra,La Rioja,26,"Rioja, La"
26023,Badarán,La Rioja,26,"Rioja, La"
26024,Bañares,La Rioja,26,"Rioja, La"
26026,Baños de Río Tobía,La Rioja,26,"Rioja, La"
26025,Baños de Rioja,La Rioja,26,"Rioja, La"
26027,Berceo,La Rioja,26,"Rioja, La"
26028,Bergasa,La Rioja,26,"Rioja, La"
26029,Bergasillas Bajera,La Rioja,26,"Rioja, La"
26030,Bezares,La Rioja,26,"Rioja, La"
26031,Bobadilla,La Rioja,26,"Rioja, La"
26032,Brieva de Cameros,La Rioja,26,"Rioja, La"
26033,Briñas,La Rioja,26,"Rioja, La"
26034,Briones,La Rioja,26,"Rioja, La"
26035,Cabezón de Cameros,La Rioja,26,"Rioja, La"
26036,Calahorra,La Rioja,26,"Rioja, La"
26037,Camprovín,La Rioja,26,"Rioja, La"
26038,Canales de la Sierra,La Rioja,26,"Rioja, La"
26039,Canillas de Río Tuerto,La Rioja,26,"Rioja, La"
26040,Cañas,La Rioja,26,"Rioja, La"
26041,Cárdenas,La Rioja,26,"Rioja, La"
26042,Casalarreina,La Rioja,26,"Rioja, La"
26043,Castañares de Rioja,La Rioja,26,"Rioja, La"
26044,Castroviejo,La Rioja,26,"Rioja, La"
26045,Cellorigo,La Rioja,26,"Rioja, La"
26046,Cenicero,La Rioja,26,"Rioja, La"
26047,Cervera del Río Alhama,La Rioja,26,"Rioja, La"
26048,Cidamón,La Rioja,26,"Rioja, La"
26049,Cihuri,La Rioja,26,"Rioja, La"
26050,Cirueña,La Rioja,26,"Rioja, La"
26051,Clavijo,La Rioja,26,"Rioja, La"
26052,Cordovín,La Rioja,26,"Rioja, La"
26053,Corera,La Rioja,26,"Rioja, La"
26054,Cornago,La Rioja,26,"Rioja, La"
26055,Corporales,La Rioja,26,"Rioja, La"
26056,Cuzcurrita de Río Tirón,La Rioja,26,"Rioja, La"
26057,Daroca de Rioja,La Rioja,26,"Rioja, La"
26058,Enciso,La Rioja,26,"Rioja, La"
26059,Entrena,La Rioja,26,"Rioja, La"
26060,Estollo,La Rioja,26,"Rioja, La"
26061,Ezcaray,La Rioja,26,"Rioja, La"
26062,Foncea,La Rioja,26,"Rioja, La"
26063,Fonzaleche,La Rioja,26,"Rioja, La"
26064,Fuenmayor,La Rioja,26,"Rioja, La"
26065,Galbárruli,La Rioja,26,"Rioja, La"
26066,Galilea,La Rioja,26,"Rioja, La"
26067,Gallinero de Cameros,La Rioja,26,"Rioja, La"
26068,Gimileo,La Rioja,26,"Rioja, La"
26069,Grañón,La Rioja,26,"Rioja, La"
26070,Grávalos,La Rioja,26,"Rioja, La"
26071,Haro,La Rioja,26,"Rioja, La"
26072,Herce,La Rioja,26,"Rioja, La"
26073,Herramélluri,La Rioja,26,"Rioja, La"
26074,Hervías,La Rioja,26,"Rioja, La"
26075,Hormilla,La Rioja,26,"Rioja, La"
26076,Hormilleja,La Rioja,26,"Rioja, La"
26077,Hornillos de Cameros,La Rioja,26,"Rioja, La"
26078,Hornos de Moncalvillo,La Rioja,26,"Rioja, La"
26079,Huércanos,La Rioja,26,"Rioja, La"
26080,Igea,La Rioja,26,"Rioja, La"
26081,Jalón de Cameros,La Rioja,26,"Rioja, La"
26082,Laguna de Cameros,La Rioja,26,"Rioja, La"
26083,Lagunilla del Jubera,La Rioja,26,"Rioja, La"
26084,Lardero,La Rioja,26,"Rioja, La"
26086,Ledesma de la Cogolla,La Rioja,26,"Rioja, La"
26087,Leiva,La Rioja,26,"Rioja, La"
26088,Leza de Río Leza,La Rioja,26,"Rioja, La"
26089,Logroño,La Rioja,26,"Rioja, La"
26091,Lumbreras de Cameros,La Rioja,26,"Rioja, La"
26092,Manjarrés,La Rioja,26,"Rioja, La"
26093,Mansilla de la Sierra,La Rioja,26,"Rioja, La"
26094,Manzanares de Rioja,La Rioja,26,"Rioja, La"
26095,Matute,La Rioja,26,"Rioja, La"
26096,Medrano,La Rioja,26,"Rioja, La"
26098,Munilla,La Rioja,26,"Rioja, La"
26099,Murillo de Río Leza,La Rioja,26,"Rioja, La"
26100,Muro de Aguas,La Rioja,26,"Rioja, La"
26101,Muro en Cameros,La Rioja,26,"Rioja, La"
26102,Nájera,La Rioja,26,"Rioja, La"
26103,Nalda,La Rioja,26,"Rioja, La"
26104,Navajún,La Rioja,26,"Rioja, La"
26105,Navarrete,La Rioja,26,"Rioja, La"
26106,Nestares,La Rioja,26,"Rioja, La"
26107,Nieva de Cameros,La Rioja,26,"Rioja, La"
26109,Ochánduri,La Rioja,26,"Rioja, La"
26108,Ocón,La Rioja,26,"Rioja, La"
26110,Ojacastro,La Rioja,26,"Rioja, La"
26111,Ollauri,La Rioja,26,"Rioja, La"
26112,Ortigosa de Cameros,La Rioja,26,"Rioja, La"
26113,Pazuengos,La Rioja,26,"Rioja, La"
26114,Pedroso,La Rioja,26,"Rioja, La"
26115,Pinillos,La Rioja,26,"Rioja, La"
26117,Pradejón,La Rioja,26,"Rioja, La"
26118,Pradillo,La Rioja,26,"Rioja, La"
26119,Préjano,La Rioja,26,"Rioja, La"
26120,Quel,La Rioja,26,"Rioja, La"
26121,Rabanera,La Rioja,26,"Rioja, La"
