codigo_origen,version_origen,codigo_destino,version_destino,nivel
612,CNAE-2009,611,CNAE-2025,3
612,CNAE-2009,619,CNAE-2025,3
6120,CNAE-2009,6110,CNAE-2025,4
6120,CNAE-2009,6190,CNAE-2025,4
613,CNAE-2009,611,CNAE-2025,3
6130,CNAE-2009,6110,CNAE-2025,4
619,CNAE-2009,612,CNAE-2025,3
619,CNAE-2009,619,CNAE-2025,3
6190,CNAE-2009,6120,CNAE-2025,4
6190,CNAE-2009,6190,CNAE-2025,4
62,CNAE-2009,62,CNAE-2025,2
620,CNAE-2009,621,CNAE-2025,3
620,CNAE-2009,622,CNAE-2025,3
620,CNAE-2009,629,CNAE-2025,3
6201,CNAE-2009,6210,CNAE-2025,4
6202,CNAE-2009,6220,CNAE-2025,4
6203,CNAE-2009,6220,CNAE-2025,4
6209,CNAE-2009,6290,CNAE-2025,4
63,CNAE-2009,60,CNAE-2025,2
63,CNAE-2009,63,CNAE-2025,2
631,CNAE-2009,602,CNAE-2025,3
631,CNAE-2009,603,CNAE-2025,3
631,CNAE-2009,631,CNAE-2025,3
631,CNAE-2009,639,CNAE-2025,3
6311,CNAE-2009,6020,CNAE-2025,4
6311,CNAE-2009,6039,CNAE-2025,4
6311,CNAE-2009,6310,CNAE-2025,4
6312,CNAE-2009,6039,CNAE-2025,4
6312,CNAE-2009,6391,CNAE-2025,4
639,CNAE-2009,603,CNAE-2025,3
639,CNAE-2009,639,CNAE-2025,3
6391,CNAE-2009,6031,CNAE-2025,4
6399,CNAE-2009,6392,CNAE-2025,4
K,CNAE-2009,L,CNAE-2025,1
64,CNAE-2009,64,CNAE-2025,2
641,CNAE-2009,641,CNAE-2025,3
6411,CNAE-2009,6411,CNAE-2025,4
6419,CNAE-2009,6419,CNAE-2025,4
642,CNAE-2009,642,CNAE-2025,3
6420,CNAE-2009,6421,CNAE-2025,4
6420,CNAE-2009,6422,CNAE-2025,4
643,CNAE-2009,643,CNAE-2025,3
6430,CNAE-2009,6431,CNAE-2025,4
6430,CNAE-2009,6432,CNAE-2025,4
649,CNAE-2009,642,CNAE-2025,3
649,CNAE-2009,649,CNAE-2025,3
6491,CNAE-2009,6491,CNAE-2025,4
6492,CNAE-2009,6492,CNAE-2025,4
6499,CNAE-2009,6422,CNAE-2025,4
6499,CNAE-2009,6492,CNAE-2025,4
6499,CNAE-2009,6499,CNAE-2025,4
65,CNAE-2009,65,CNAE-2025,2
651,CNAE-2009,651,CNAE-2025,3
6511,CNAE-2009,6511,CNAE-2025,4
6512,CNAE-2009,6512,CNAE-2025,4
652,CNAE-2009,652,CNAE-2025,3
6520,CNAE-2009,6520,CNAE-2025,4
653,CNAE-2009,653,CNAE-2025,3
6530,CNAE-2009,6530,CNAE-2025,4
66,CNAE-2009,66,CNAE-2025,2
661,CNAE-2009,661,CNAE-2025,3
661,CNAE-2009,663,CNAE-2025,3
6611,CNAE-2009,6611,CNAE-2025,4
6612,CNAE-2009,6613,CNAE-2025,4
6612,CNAE-2009,6614,CNAE-2025,4
6619,CNAE-2009,6619,CNAE-2025,4
6619,CNAE-2009,6630,CNAE-2025,4
662,CNAE-2009,662,CNAE-2025,3
6621,CNAE-2009,6621,CNAE-2025,4
6622,CNAE-2009,6622,CNAE-2025,4
6629,CNAE-2009,6629,CNAE-2025,4
663,CNAE-2009,663,CNAE-2025,3
6630,CNAE-2009,6630,CNAE-2025,4
L,CNAE-2009,I,CNAE-2025,1
L,CNAE-2009,M,CNAE-2025,1
68,CNAE-2009,55,CNAE-2025,2
68,CNAE-2009,68,CNAE-2025,2
681,CNAE-2009,681,CNAE-2025,3
6810,CNAE-2009,6811,CNAE-2025,4
682,CNAE-2009,559,CNAE-2025,3
682,CNAE-2009,682,CNAE-2025,3
6820,CNAE-2009,5590,CNAE-2025,4
6820,CNAE-2009,6820,CNAE-2025,4
683,CNAE-2009,683,CNAE-2025,3
6831,CNAE-2009,6831,CNAE-2025,4
6831,CNAE-2009,6832,CNAE-2025,4
6832,CNAE-2009,6832,CNAE-2025,4
M,CNAE-2009,C,CNAE-2025,1
M,CNAE-2009,N,CNAE-2025,1
M,CNAE-2009,O,CNAE-2025,1
69,CNAE-2009,69,CNAE-2025,2
691,CNAE-2009,691,CNAE-2025,3
6910,CNAE-2009,6910,CNAE-2025,4
692,CNAE-2009,692,CNAE-2025,3
6920,CNAE-2009,6920,CNAE-2025,4
70,CNAE-2009,70,CNAE-2025,2
70,CNAE-2009,73,CNAE-2025,2
701,CNAE-2009,701,CNAE-2025,3
7010,CNAE-2009,7010,CNAE-2025,4
702,CNAE-2009,702,CNAE-2025,3
702,CNAE-2009,733,CNAE-2025,3
7021,CNAE-2009,7330,CNAE-2025,4
7022,CNAE-2009,7020,CNAE-2025,4
71,CNAE-2009,71,CNAE-2025,2
711,CNAE-2009,711,CNAE-2025,3
7111,CNAE-2009,7111,CNAE-2025,4
7112,CNAE-2009,7112,CNAE-2025,4
712,CNAE-2009,712,CNAE-2025,3
7120,CNAE-2009,7120,CNAE-2025,4
72,CNAE-2009,72,CNAE-2025,2
721,CNAE-2009,721,CNAE-2025,3
7211,CNAE-2009,7210,CNAE-2025,4
7219,CNAE-2009,7210,CNAE-2025,4
722,CNAE-2009,722,CNAE-2025,3
7220,CNAE-2009,7220,CNAE-2025,4
73,CNAE-2009,73,CNAE-2025,2
731,CNAE-2009,731,CNAE-2025,3
7311,CNAE-2009,7311,CNAE-2025,4
7312,CNAE-2009,7312,CNAE-2025,4
732,CNAE-2009,732,CNAE-2025,3
7320,CNAE-2009,7320,CNAE-2025,4
74,CNAE-2009,18,CNAE-2025,2
74,CNAE-2009,74,CNAE-2025,2
74,CNAE-2009,80,CNAE-2025,2
741,CNAE-2009,741,CNAE-2025,3
7410,CNAE-2009,7411,CNAE-2025,4
7410,CNAE-2009,7412,CNAE-2025,4
7410,CNAE-2009,7413,CNAE-2025,4
7410,CNAE-2009,7414,CNAE-2025,4
742,CNAE-2009,181,CNAE-2025,3
742,CNAE-2009,742,CNAE-2025,3
7420,CNAE-2009,1812,CNAE-2025,4
7420,CNAE-2009,7420,CNAE-2025,4
743,CNAE-2009,743,CNAE-2025,3
7430,CNAE-2009,7430,CNAE-2025,4
749,CNAE-2009,749,CNAE-2025,3
749,CNAE-2009,800,CNAE-2025,3
7490,CNAE-2009,7491,CNAE-2025,4
7490,CNAE-2009,7499,CNAE-2025,4
7490,CNAE-2009,8009,CNAE-2025,4
75,CNAE-2009,75,CNAE-2025,2
750,CNAE-2009,750,CNAE-2025,3
7500,CNAE-2009,7500,CNAE-2025,4
N,CNAE-2009,C,CNAE-2025,1
N,CNAE-2009,F,CNAE-2025,1
N,CNAE-2009,G,CNAE-2025,1
N,CNAE-2009,H,CNAE-2025,1
N,CNAE-2009,I,CNAE-2025,1
N,CNAE-2009,K,CNAE-2025,1
N,CNAE-2009,M,CNAE-2025,1
N,CNAE-2009,O,CNAE-2025,1
N,CNAE-2009,Q,CNAE-2025,1
N,CNAE-2009,R,CNAE-2025,1
N,CNAE-2009,S,CNAE-2025,1
N,CNAE-2009,T,CNAE-2025,1
77,CNAE-2009,77,CNAE-2025,2
771,CNAE-2009,771,CNAE-2025,3
7711,CNAE-2009,7711,CNAE-2025,4
7712,CNAE-2009,7711,CNAE-2025,4
7712,CNAE-2009,7712,CNAE-2025,4
772,CNAE-2009,772,CNAE-2025,3
7721,CNAE-2009,7721,CNAE-2025,4
7722,CNAE-2009,7722,CNAE-2025,4
7729,CNAE-2009,7722,CNAE-2025,4
773,CNAE-2009,771,CNAE-2025,3
773,CNAE-2009,773,CNAE-2025,3
7731,CNAE-2009,7731,CNAE-2025,4
7732,CNAE-2009,7732,CNAE-2025,4
7733,CNAE-2009,7733,CNAE-2025,4
7734,CNAE-2009,7734,CNAE-2025,4
7735,CNAE-2009,7735,CNAE-2025,4
7739,CNAE-2009,7711,CNAE-2025,4
7739,CNAE-2009,7712,CNAE-2025,4
7739,CNAE-2009,7739,CNAE-2025,4
774,CNAE-2009,774,CNAE-2025,3
7740,CNAE-2009,7740,CNAE-2025,4
78,CNAE-2009,78,CNAE-2025,2
781,CNAE-2009,781,CNAE-2025,3
7810,CNAE-2009,7810,CNAE-2025,4
782,CNAE-2009,782,CNAE-2025,3
7820,CNAE-2009,7820,CNAE-2025,4
783,CNAE-2009,782,CNAE-2025,3
7830,CNAE-2009,7820,CNAE-2025,4
79,CNAE-2009,52,CNAE-2025,2
79,CNAE-2009,55,CNAE-2025,2
79,CNAE-2009,56,CNAE-2025,2
79,CNAE-2009,77,CNAE-2025,2
79,CNAE-2009,79,CNAE-2025,2
79,CNAE-2009,82,CNAE-2025,2
791,CNAE-2009,523,CNAE-2025,3
791,CNAE-2009,554,CNAE-2025,3
791,CNAE-2009,775,CNAE-2025,3
791,CNAE-2009,791,CNAE-2025,3
7911,CNAE-2009,5232,CNAE-2025,4
7911,CNAE-2009,5540,CNAE-2025,4
7911,CNAE-2009,7751,CNAE-2025,4
7911,CNAE-2009,7911,CNAE-2025,4
7912,CNAE-2009,7912,CNAE-2025,4
799,CNAE-2009,523,CNAE-2025,3
799,CNAE-2009,554,CNAE-2025,3
799,CNAE-2009,564,CNAE-2025,3
799,CNAE-2009,775,CNAE-2025,3
799,CNAE-2009,799,CNAE-2025,3
799,CNAE-2009,824,CNAE-2025,3
7990,CNAE-2009,5232,CNAE-2025,4
7990,CNAE-2009,5540,CNAE-2025,4
7990,CNAE-2009,5640,CNAE-2025,4
7990,CNAE-2009,7751,CNAE-2025,4
7990,CNAE-2009,7990,CNAE-2025,4
7990,CNAE-2009,8240,CNAE-2025,4
80,CNAE-2009,80,CNAE-2025,2
801,CNAE-2009,800,CNAE-2025,3
8010,CNAE-2009,8001,CNAE-2025,4
802,CNAE-2009,800,CNAE-2025,3
8020,CNAE-2009,8009,CNAE-2025,4
803,CNAE-2009,800,CNAE-2025,3
8030,CNAE-2009,8001,CNAE-2025,4
81,CNAE-2009,81,CNAE-2025,2
81,CNAE-2009,96,CNAE-2025,2
811,CNAE-2009,811,CNAE-2025,3
8110,CNAE-2009,8110,CNAE-2025,4
812,CNAE-2009,812,CNAE-2025,3
812,CNAE-2009,969,CNAE-2025,3
8121,CNAE-2009,8121,CNAE-2025,4
8121,CNAE-2009,9691,CNAE-2025,4
8122,CNAE-2009,8122,CNAE-2025,4
8129,CNAE-2009,8123,CNAE-2025,4
813,CNAE-2009,813,CNAE-2025,3
8130,CNAE-2009,8130,CNAE-2025,4
82,CNAE-2009,18,CNAE-2025,2
82,CNAE-2009,43,CNAE-2025,2
82,CNAE-2009,46,CNAE-2025,2
82,CNAE-2009,47,CNAE-2025,2
82,CNAE-2009,53,CNAE-2025,2
82,CNAE-2009,61,CNAE-2025,2
82,CNAE-2009,68,CNAE-2025,2
82,CNAE-2009,77,CNAE-2025,2
82,CNAE-2009,82,CNAE-2025,2
82,CNAE-2009,85,CNAE-2025,2
82,CNAE-2009,86,CNAE-2025,2
82,CNAE-2009,87,CNAE-2025,2
82,CNAE-2009,93,CNAE-2025,2
82,CNAE-2009,95,CNAE-2025,2
82,CNAE-2009,96,CNAE-2025,2
821,CNAE-2009,181,CNAE-2025,3
821,CNAE-2009,682,CNAE-2025,3
821,CNAE-2009,821,CNAE-2025,3
8211,CNAE-2009,6820,CNAE-2025,4
8211,CNAE-2009,8210,CNAE-2025,4
8219,CNAE-2009,1812,CNAE-2025,4
8219,CNAE-2009,8210,CNAE-2025,4
822,CNAE-2009,822,CNAE-2025,3
8220,CNAE-2009,8220,CNAE-2025,4
823,CNAE-2009,823,CNAE-2025,3
823,CNAE-2009,932,CNAE-2025,3
8230,CNAE-2009,8230,CNAE-2025,4
8230,CNAE-2009,9329,CNAE-2025,4
829,CNAE-2009,436,CNAE-2025,3
829,CNAE-2009,461,CNAE-2025,3
829,CNAE-2009,479,CNAE-2025,3
829,CNAE-2009,533,CNAE-2025,3
829,CNAE-2009,612,CNAE-2025,3
829,CNAE-2009,775,CNAE-2025,3
829,CNAE-2009,824,CNAE-2025,3
829,CNAE-2009,829,CNAE-2025,3
829,CNAE-2009,856,CNAE-2025,3
829,CNAE-2009,869,CNAE-2025,3
829,CNAE-2009,879,CNAE-2025,3
829,CNAE-2009,954,CNAE-2025,3
829,CNAE-2009,964,CNAE-2025,3
8291,CNAE-2009,8291,CNAE-2025,4
8292,CNAE-2009,8292,CNAE-2025,4
8299,CNAE-2009,4360,CNAE-2025,4
8299,CNAE-2009,4611,CNAE-2025,4
8299,CNAE-2009,4612,CNAE-2025,4
8299,CNAE-2009,4613,CNAE-2025,4
8299,CNAE-2009,4614,CNAE-2025,4
8299,CNAE-2009,4615,CNAE-2025,4
8299,CNAE-2009,4616,CNAE-2025,4
8299,CNAE-2009,4617,CNAE-2025,4
8299,CNAE-2009,4618,CNAE-2025,4
8299,CNAE-2009,4619,CNAE-2025,4
8299,CNAE-2009,4791,CNAE-2025,4
8299,CNAE-2009,4792,CNAE-2025,4
8299,CNAE-2009,5330,CNAE-2025,4
8299,CNAE-2009,6120,CNAE-2025,4
8299,CNAE-2009,7751,CNAE-2025,4
8299,CNAE-2009,7752,CNAE-2025,4
8299,CNAE-2009,8240,CNAE-2025,4
8299,CNAE-2009,8291,CNAE-2025,4
8299,CNAE-2009,8299,CNAE-2025,4
8299,CNAE-2009,8561,CNAE-2025,4
8299,CNAE-2009,8697,CNAE-2025,4
8299,CNAE-2009,8791,CNAE-2025,4
8299,CNAE-2009,9540,CNAE-2025,4
8299,CNAE-2009,9640,CNAE-2025,4
O,CNAE-2009,P,CNAE-2025,1
84,CNAE-2009,84,CNAE-2025,2
841,CNAE-2009,841,CNAE-2025,3
8411,CNAE-2009,8411,CNAE-2025,4
8412,CNAE-2009,8412,CNAE-2025,4
8413,CNAE-2009,8413,CNAE-2025,4
842,CNAE-2009,842,CNAE-2025,3
8421,CNAE-2009,8421,CNAE-2025,4
8422,CNAE-2009,8422,CNAE-2025,4
8423,CNAE-2009,8423,CNAE-2025,4
8424,CNAE-2009,8424,CNAE-2025,4
8425,CNAE-2009,8425,CNAE-2025,4
843,CNAE-2009,843,CNAE-2025,3
8430,CNAE-2009,8430,CNAE-2025,4
P,CNAE-2009,Q,CNAE-2025,1
P,CNAE-2009,S,CNAE-2025,1
85,CNAE-2009,85,CNAE-2025,2
85,CNAE-2009,93,CNAE-2025,2
851,CNAE-2009,851,CNAE-2025,3
8510,CNAE-2009,8510,CNAE-2025,4
852,CNAE-2009,852,CNAE-2025,3
8520,CNAE-2009,8520,CNAE-2025,4
853,CNAE-2009,853,CNAE-2025,3
8531,CNAE-2009,8531,CNAE-2025,4
8532,CNAE-2009,8532,CNAE-2025,4
854,CNAE-2009,853,CNAE-2025,3
854,CNAE-2009,854,CNAE-2025,3
8541,CNAE-2009,8533,CNAE-2025,4
8543,CNAE-2009,8541,CNAE-2025,4
8544,CNAE-2009,8542,CNAE-2025,4
855,CNAE-2009,855,CNAE-2025,3
855,CNAE-2009,931,CNAE-2025,3
8551,CNAE-2009,8551,CNAE-2025,4
8551,CNAE-2009,9313,CNAE-2025,4
8552,CNAE-2009,8552,CNAE-2025,4
8553,CNAE-2009,8553,CNAE-2025,4
8559,CNAE-2009,8559,CNAE-2025,4
856,CNAE-2009,856,CNAE-2025,3
8560,CNAE-2009,8569,CNAE-2025,4
Q,CNAE-2009,Q,CNAE-2025,1
Q,CNAE-2009,R,CNAE-2025,1
86,CNAE-2009,86,CNAE-2025,2
861,CNAE-2009,861,CNAE-2025,3
8610,CNAE-2009,8610,CNAE-2025,4
862,CNAE-2009,862,CNAE-2025,3
8621,CNAE-2009,8621,CNAE-2025,4
8622,CNAE-2009,8622,CNAE-2025,4
8623,CNAE-2009,8623,CNAE-2025,4
869,CNAE-2009,869,CNAE-2025,3
8690,CNAE-2009,8691,CNAE-2025,4
8690,CNAE-2009,8692,CNAE-2025,4
8690,CNAE-2009,8693,CNAE-2025,4
8690,CNAE-2009,8694,CNAE-2025,4
8690,CNAE-2009,8695,CNAE-2025,4
8690,CNAE-2009,8696,CNAE-2025,4
8690,CNAE-2009,8699,CNAE-2025,4
87,CNAE-2009,87,CNAE-2025,2
871,CNAE-2009,871,CNAE-2025,3
8710,CNAE-2009,8710,CNAE-2025,4
872,CNAE-2009,872,CNAE-2025,3
8720,CNAE-2009,8720,CNAE-2025,4
873,CNAE-2009,873,CNAE-2025,3
8731,CNAE-2009,8731,CNAE-2025,4
8732,CNAE-2009,8732,CNAE-2025,4
879,CNAE-2009,879,CNAE-2025,3
8790,CNAE-2009,8799,CNAE-2025,4
88,CNAE-2009,85,CNAE-2025,2
88,CNAE-2009,88,CNAE-2025,2
881,CNAE-2009,881,CNAE-2025,3
8811,CNAE-2009,8811,CNAE-2025,4
8812,CNAE-2009,8812,CNAE-2025,4
889,CNAE-2009,851,CNAE-2025,3
889,CNAE-2009,889,CNAE-2025,3
8891,CNAE-2009,8510,CNAE-2025,4
8891,CNAE-2009,8891,CNAE-2025,4
8899,CNAE-2009,8899,CNAE-2025,4
R,CNAE-2009,P,CNAE-2025,1
R,CNAE-2009,S,CNAE-2025,1
90,CNAE-2009,90,CNAE-2025,2
90,CNAE-2009,91,CNAE-2025,2
900,CNAE-2009,901,CNAE-2025,3
900,CNAE-2009,902,CNAE-2025,3
900,CNAE-2009,903,CNAE-2025,3
900,CNAE-2009,913,CNAE-2025,3
9001,CNAE-2009,9020,CNAE-2025,4
9002,CNAE-2009,9039,CNAE-2025,4
9003,CNAE-2009,9011,CNAE-2025,4
9003,CNAE-2009,9012,CNAE-2025,4
9003,CNAE-2009,9013,CNAE-2025,4
9003,CNAE-2009,9130,CNAE-2025,4
9004,CNAE-2009,9031,CNAE-2025,4
91,CNAE-2009,91,CNAE-2025,2
910,CNAE-2009,911,CNAE-2025,3
910,CNAE-2009,912,CNAE-2025,3
910,CNAE-2009,914,CNAE-2025,3
9102,CNAE-2009,9121,CNAE-2025,4
9103,CNAE-2009,9122,CNAE-2025,4
9104,CNAE-2009,9141,CNAE-2025,4
9104,CNAE-2009,9142,CNAE-2025,4
9105,CNAE-2009,9111,CNAE-2025,4
9106,CNAE-2009,9112,CNAE-2025,4
92,CNAE-2009,92,CNAE-2025,2
920,CNAE-2009,920,CNAE-2025,3
9200,CNAE-2009,9200,CNAE-2025,4
93,CNAE-2009,84,CNAE-2025,2
93,CNAE-2009,93,CNAE-2025,2
931,CNAE-2009,931,CNAE-2025,3
931,CNAE-2009,932,CNAE-2025,3
9311,CNAE-2009,9311,CNAE-2025,4
9311,CNAE-2009,9312,CNAE-2025,4
9311,CNAE-2009,9329,CNAE-2025,4
9312,CNAE-2009,9312,CNAE-2025,4
9313,CNAE-2009,9313,CNAE-2025,4
9319,CNAE-2009,9319,CNAE-2025,4
9319,CNAE-2009,9329,CNAE-2025,4
932,CNAE-2009,842,CNAE-2025,3
932,CNAE-2009,931,CNAE-2025,3
932,CNAE-2009,932,CNAE-2025,3
9321,CNAE-2009,9321,CNAE-2025,4
9321,CNAE-2009,9329,CNAE-2025,4
9329,CNAE-2009,8425,CNAE-2025,4
9329,CNAE-2009,9311,CNAE-2025,4
9329,CNAE-2009,9312,CNAE-2025,4
9329,CNAE-2009,9319,CNAE-2025,4
9329,CNAE-2009,9329,CNAE-2025,4
S,CNAE-2009,H,CNAE-2025,1
S,CNAE-2009,T,CNAE-2025,1
94,CNAE-2009,94,CNAE-2025,2
941,CNAE-2009,941,CNAE-2025,3
9411,CNAE-2009,9411,CNAE-2025,4
9412,CNAE-2009,9412,CNAE-2025,4
942,CNAE-2009,942,CNAE-2025,3
9420,CNAE-2009,9420,CNAE-2025,4
949,CNAE-2009,949,CNAE-2025,3
9491,CNAE-2009,9491,CNAE-2025,4
9492,CNAE-2009,9492,CNAE-2025,4
9499,CNAE-2009,9499,CNAE-2025,4
95,CNAE-2009,95,CNAE-2025,2
951,CNAE-2009,951,CNAE-2025,3
9511,CNAE-2009,9510,CNAE-2025,4
9512,CNAE-2009,9510,CNAE-2025,4
952,CNAE-2009,952,CNAE-2025,3
9521,CNAE-2009,9521,CNAE-2025,4
9522,CNAE-2009,9522,CNAE-2025,4
9523,CNAE-2009,9523,CNAE-2025,4
9524,CNAE-2009,9524,CNAE-2025,4
9525,CNAE-2009,9525,CNAE-2025,4
9529,CNAE-2009,9529,CNAE-2025,4
96,CNAE-2009,53,CNAE-2025,2
96,CNAE-2009,96,CNAE-2025,2
960,CNAE-2009,532,CNAE-2025,3
960,CNAE-2009,961,CNAE-2025,3
960,CNAE-2009,962,CNAE-2025,3
960,CNAE-2009,963,CNAE-2025,3
960,CNAE-2009,969,CNAE-2025,3
9601,CNAE-2009,5320,CNAE-2025,4
9601,CNAE-2009,9610,CNAE-2025,4
9601,CNAE-2009,9691,CNAE-2025,4
9602,CNAE-2009,9621,CNAE-2025,4
9602,CNAE-2009,9622,CNAE-2025,4
9603,CNAE-2009,9630,CNAE-2025,4
9604,CNAE-2009,9623,CNAE-2025,4
9609,CNAE-2009,9699,CNAE-2025,4
T,CNAE-2009,U,CNAE-2025,1
97,CNAE-2009,97,CNAE-2025,2
970,CNAE-2009,970,CNAE-2025,3
9700,CNAE-2009,9700,CNAE-2025,4
98,CNAE-2009,98,CNAE-2025,2
981,CNAE-2009,981,CNAE-2025,3
9810,CNAE-2009,9810,CNAE-2025,4
982,CNAE-2009,982,CNAE-2025,3
9820,CNAE-2009,9820,CNAE-2025,4
U,CNAE-2009,V,CNAE-2025,1
99,CNAE-2009,99,CNAE-2025,2
990,CNAE-2009,990,CNAE-2025,3
9900,CNAE-2009,9900,CNAE-2025,4
A,CNAE-2025,A,CNAE-2009,1
A,CNAE-2025,C,CNAE-2009,1
01,CNAE-2025,01,CNAE-2009,2
01,CNAE-2025,03,CNAE-2009,2
011,CNAE-2025,011,CNAE-2009,3
011,CNAE-2025,012,CNAE-2009,3
0111,CNAE-2025,0111,CNAE-2009,4
0112,CNAE-2025,0112,CNAE-2009,4
0113,CNAE-2025,0113,CNAE-2009,4
0113,CNAE-2025,0119,CNAE-2009,4
0113,CNAE-2025,0128,CNAE-2009,4
0114,CNAE-2025,0114,CNAE-2009,4
0115,CNAE-2025,0115,CNAE-2009,4
0116,CNAE-2025,0116,CNAE-2009,4
0119,CNAE-2025,0119,CNAE-2009,4
012,CNAE-2025,012,CNAE-2009,3
0121,CNAE-2025,0121,CNAE-2009,4
0122,CNAE-2025,0122,CNAE-2009,4
0123,CNAE-2025,0123,CNAE-2009,4
0124,CNAE-2025,0124,CNAE-2009,4
0125,CNAE-2025,0125,CNAE-2009,4
0126,CNAE-2025,0126,CNAE-2009,4
0127,CNAE-2025,0127,CNAE-2009,4
0128,CNAE-2025,0128,CNAE-2009,4
0129,CNAE-2025,0129,CNAE-2009,4
013,CNAE-2025,013,CNAE-2009,3
0130,CNAE-2025,0130,CNAE-2009,4
014,CNAE-2025,014,CNAE-2009,3
014,CNAE-2025,016,CNAE-2009,3
014,CNAE-2025,032,CNAE-2009,3
0141,CNAE-2025,0141,CNAE-2009,4
0141,CNAE-2025,0142,CNAE-2009,4
0142,CNAE-2025,0142,CNAE-2009,4
0143,CNAE-2025,0143,CNAE-2009,4
0144,CNAE-2025,0144,CNAE-2009,4
0145,CNAE-2025,0145,CNAE-2009,4
0146,CNAE-2025,0146,CNAE-2009,4
0147,CNAE-2025,0147,CNAE-2009,4
0147,CNAE-2025,0149,CNAE-2009,4
0147,CNAE-2025,0162,CNAE-2009,4
0148,CNAE-2025,0149,CNAE-2009,4
0148,CNAE-2025,0322,CNAE-2009,4
015,CNAE-2025,015,CNAE-2009,3
0150,CNAE-2025,0150,CNAE-2009,4
016,CNAE-2025,016,CNAE-2009,3
0161,CNAE-2025,0161,CNAE-2009,4
0162,CNAE-2025,0162,CNAE-2009,4
0163,CNAE-2025,0163,CNAE-2009,4
0163,CNAE-2025,0164,CNAE-2009,4
017,CNAE-2025,017,CNAE-2009,3
0170,CNAE-2025,0170,CNAE-2009,4
02,CNAE-2025,02,CNAE-2009,2
021,CNAE-2025,021,CNAE-2009,3
0210,CNAE-2025,0210,CNAE-2009,4
022,CNAE-2025,022,CNAE-2009,3
0220,CNAE-2025,0220,CNAE-2009,4
023,CNAE-2025,023,CNAE-2009,3
0230,CNAE-2025,0230,CNAE-2009,4
024,CNAE-2025,024,CNAE-2009,3
0240,CNAE-2025,0240,CNAE-2009,4
03,CNAE-2025,03,CNAE-2009,2
03,CNAE-2025,33,CNAE-2009,2
031,CNAE-2025,031,CNAE-2009,3
0311,CNAE-2025,0311,CNAE-2009,4
0312,CNAE-2025,0312,CNAE-2009,4
032,CNAE-2025,032,CNAE-2009,3
0321,CNAE-2025,0321,CNAE-2009,4
0322,CNAE-2025,0322,CNAE-2009,4
033,CNAE-2025,031,CNAE-2009,3
033,CNAE-2025,032,CNAE-2009,3
033,CNAE-2025,331,CNAE-2009,3
0330,CNAE-2025,0311,CNAE-2009,4
0330,CNAE-2025,0312,CNAE-2009,4
0330,CNAE-2025,0321,CNAE-2009,4
0330,CNAE-2025,0322,CNAE-2009,4
0330,CNAE-2025,3311,CNAE-2009,4
B,CNAE-2025,B,CNAE-2009,1
05,CNAE-2025,05,CNAE-2009,2
051,CNAE-2025,051,CNAE-2009,3
0510,CNAE-2025,0510,CNAE-2009,4
052,CNAE-2025,052,CNAE-2009,3
0520,CNAE-2025,0520,CNAE-2009,4
06,CNAE-2025,06,CNAE-2009,2
061,CNAE-2025,061,CNAE-2009,3
0610,CNAE-2025,0610,CNAE-2009,4
062,CNAE-2025,062,CNAE-2009,3
0620,CNAE-2025,0620,CNAE-2009,4
07,CNAE-2025,07,CNAE-2009,2
071,CNAE-2025,071,CNAE-2009,3
0710,CNAE-2025,0710,CNAE-2009,4
072,CNAE-2025,072,CNAE-2009,3
0721,CNAE-2025,0721,CNAE-2009,4
0729,CNAE-2025,0729,CNAE-2009,4
08,CNAE-2025,08,CNAE-2009,2
081,CNAE-2025,081,CNAE-2009,3
0811,CNAE-2025,0811,CNAE-2009,4
0812,CNAE-2025,0812,CNAE-2009,4
089,CNAE-2025,089,CNAE-2009,3
0891,CNAE-2025,0891,CNAE-2009,4
0892,CNAE-2025,0892,CNAE-2009,4
0893,CNAE-2025,0893,CNAE-2009,4
0899,CNAE-2025,0899,CNAE-2009,4
09,CNAE-2025,09,CNAE-2009,2
091,CNAE-2025,091,CNAE-2009,3
0910,CNAE-2025,0910,CNAE-2009,4
099,CNAE-2025,099,CNAE-2009,3
0990,CNAE-2025,0990,CNAE-2009,4
C,CNAE-2025,C,CNAE-2009,1
C,CNAE-2025,E,CNAE-2009,1
C,CNAE-2025,M,CNAE-2009,1
C,CNAE-2025,N,CNAE-2009,1
10,CNAE-2025,10,CNAE-2009,2
101,CNAE-2025,101,CNAE-2009,3
1011,CNAE-2025,1011,CNAE-2009,4
1012,CNAE-2025,1012,CNAE-2009,4
1013,CNAE-2025,1013,CNAE-2009,4
102,CNAE-2025,102,CNAE-2009,3
1021,CNAE-2025,1021,CNAE-2009,4
1022,CNAE-2025,1022,CNAE-2009,4
103,CNAE-2025,103,CNAE-2009,3
1031,CNAE-2025,1031,CNAE-2009,4
1032,CNAE-2025,1032,CNAE-2009,4
1039,CNAE-2025,1039,CNAE-2009,4
104,CNAE-2025,104,CNAE-2009,3
1042,CNAE-2025,1042,CNAE-2009,4
1043,CNAE-2025,1043,CNAE-2009,4
1044,CNAE-2025,1044,CNAE-2009,4
105,CNAE-2025,105,CNAE-2009,3
1052,CNAE-2025,1052,CNAE-2009,4
1053,CNAE-2025,1053,CNAE-2009,4
1054,CNAE-2025,1054,CNAE-2009,4
106,CNAE-2025,106,CNAE-2009,3
106,CNAE-2025,108,CNAE-2009,3
