codigo,version,descripcion,nivel,codigo_padre
2790,CNAE-2025,Fabricación de otro material y equipo eléctrico,4,279
2811,CNAE-2025,"Fabricación de motores y turbinas, excepto los destinados a aeronaves, vehículos automóviles y ciclomotores",4,281
2812,CNAE-2025,Fabricación de equipos de transmisión hidráulica y neumática,4,281
2813,CNAE-2025,Fabricación de otras bombas y compresores,4,281
2814,CNAE-2025,Fabricación de otra grifería y válvulas,4,281
2815,CNAE-2025,"Fabricación de cojinetes, engranajes y órganos mecánicos de transmisión",4,281
2821,CNAE-2025,"Fabricación de hornos, quemadores y equipos de calefacción doméstica permanente",4,282
2822,CNAE-2025,Fabricación de maquinaria de elevación y manipulación,4,282
2823,CNAE-2025,"Fabricación de máquinas y equipos de oficina, excepto equipos informáticos",4,282
2824,CNAE-2025,Fabricación de herramientas eléctricas manuales,4,282
2825,CNAE-2025,Fabricación de equipos de aire acondicionado no domésticos,4,282
2829,CNAE-2025,Fabricación de otra maquinaria de uso general n.c.o.p.,4,282
2830,CNAE-2025,Fabricación de maquinaria agraria y forestal,4,283
2841,CNAE-2025,Fabricación de maquinaria para el conformado de metales y de otras máquinas herramienta para trabajar el metal,4,284
2842,CNAE-2025,Fabricación de otras máquinas herramienta,4,284
2891,CNAE-2025,Fabricación de maquinaria para la industria metalúrgica,4,289
2892,CNAE-2025,Fabricación de maquinaria para las industrias extractivas y de la construcción,4,289
2893,CNAE-2025,"Fabricación de maquinaria para la industria de la alimentación, bebidas y tabaco",4,289
2894,CNAE-2025,"Fabricación de maquinaria para las industrias textil, de la confección y del cuero",4,289
2895,CNAE-2025,Fabricación de maquinaria para la industria del papel y del cartón,4,289
2896,CNAE-2025,Fabricación de maquinaria para las industrias del plástico y del caucho,4,289
2897,CNAE-2025,Fabricación de maquinaria de fabricación aditiva,4,289
2899,CNAE-2025,Fabricación de otra maquinaria para usos específicos n.c.o.p.,4,289
2910,CNAE-2025,Fabricación de vehículos de motor,4,291
2920,CNAE-2025,Fabricación de carrocerías para vehículos de motor; fabricación de remolques y semirremolques,4,292
2931,CNAE-2025,Fabricación de equipos eléctricos y electrónicos para vehículos de motor,4,293
2932,CNAE-2025,"Fabricación de otros componentes, piezas y accesorios para vehículos de motor",4,293
3011,CNAE-2025,Construcción de buques civiles y estructuras flotantes,4,301
3012,CNAE-2025,Construcción de embarcaciones de recreo y deporte,4,301
3013,CNAE-2025,Construcción de embarcaciones y buques militares,4,301
3020,CNAE-2025,Fabricación de locomotoras y material ferroviario,4,302
3031,CNAE-2025,Construcción aeronáutica y espacial civil y su maquinaria,4,303
3032,CNAE-2025,Construcción aeronáutica y espacial militar y su maquinaria,4,303
3040,CNAE-2025,Fabricación de vehículos militares de combate,4,304
3091,CNAE-2025,Fabricación de motocicletas,4,309
3092,CNAE-2025,Fabricación de bicicletas y de vehículos para personas con discapacidad,4,309
3099,CNAE-2025,Fabricación de otro material de transporte n.c.o.p.,4,309
3100,CNAE-2025,Fabricación de muebles,4,310
3211,CNAE-2025,Fabricación de monedas,4,321
3212,CNAE-2025,Fabricación de artículos de joyería y artículos similares,4,321
3213,CNAE-2025,Fabricación de artículos de bisutería y artículos similares,4,321
3220,CNAE-2025,Fabricación de instrumentos musicales,4,322
3230,CNAE-2025,Fabricación de artículos de deporte,4,323
3240,CNAE-2025,Fabricación de juegos y juguetes,4,324
3250,CNAE-2025,Fabricación de instrumentos y suministros médicos y odontológicos,4,325
3291,CNAE-2025,"Fabricación de escobas, brochas y cepillos",4,329
3299,CNAE-2025,Otras industrias manufactureras n.c.o.p.,4,329
3311,CNAE-2025,Reparación y mantenimiento de productos metálicos,4,331
3312,CNAE-2025,Reparación y mantenimiento de maquinaria,4,331
3313,CNAE-2025,Reparación y mantenimiento de equipos electrónicos y ópticos,4,331
3314,CNAE-2025,Reparación y mantenimiento de equipos eléctricos,4,331
3315,CNAE-2025,Reparación y mantenimiento de buques y embarcaciones civiles,4,331
3316,CNAE-2025,Reparación y mantenimiento aeronáutico y espacial civil,4,331
3317,CNAE-2025,Reparación y mantenimiento de otro material de transporte civil,4,331
3318,CNAE-2025,"Reparación y mantenimiento de vehículos de combate, buques, embarcaciones, vehículos aéreos y espaciales militares",4,331
3319,CNAE-2025,Reparación y mantenimiento de otros equipos,4,331
3320,CNAE-2025,Instalación de máquinas y equipos industriales,4,332
3511,CNAE-2025,Producción de energía eléctrica a partir de fuentes no renovables,4,351
3512,CNAE-2025,Producción de energía eléctrica a partir de fuentes renovables,4,351
3513,CNAE-2025,Transporte de energía eléctrica,4,351
3514,CNAE-2025,Distribución de energía eléctrica,4,351
3515,CNAE-2025,Comercio de energía eléctrica,4,351
3516,CNAE-2025,Almacenamiento de energía eléctrica,4,351
3521,CNAE-2025,Producción de gas,4,352
3522,CNAE-2025,Distribución por tubería de combustibles gaseosos,4,352
3523,CNAE-2025,Comercio de gas por tuberías,4,352
3524,CNAE-2025,Almacenamiento de gas como parte de los servicios de suministro de la red,4,352
3530,CNAE-2025,Suministro de vapor y aire acondicionado,4,353
3540,CNAE-2025,Actividades de intermediación de energía eléctrica y gas natural,4,354
3600,CNAE-2025,"Captación, depuración y distribución de agua",4,360
3700,CNAE-2025,Recogida y tratamiento de aguas residuales,4,370
3811,CNAE-2025,Recogida de residuos no peligrosos,4,381
3812,CNAE-2025,Recogida de residuos peligrosos,4,381
3821,CNAE-2025,Valorización de materiales,4,382
3822,CNAE-2025,Valorización energética,4,382
3823,CNAE-2025,Otra valorización de residuos,4,382
3831,CNAE-2025,Incineración sin valorización energética,4,383
3832,CNAE-2025,Depósito en vertederos o almacenamiento permanente,4,383
3833,CNAE-2025,Otra eliminación de residuos,4,383
3900,CNAE-2025,Actividades de descontaminación y otros servicios de gestión de residuos,4,390
4101,CNAE-2025,Construcción de edificios residenciales,4,410
4102,CNAE-2025,Construcción de edificios no residenciales,4,410
4211,CNAE-2025,Construcción de carreteras y autopistas,4,421
4212,CNAE-2025,Construcción de vías férreas de superficie y subterráneas,4,421
4213,CNAE-2025,Construcción de puentes y túneles,4,421
4221,CNAE-2025,Construcción de redes para fluidos,4,422
4222,CNAE-2025,Construcción de redes eléctricas y de telecomunicaciones,4,422
4291,CNAE-2025,Obras hidráulicas,4,429
4299,CNAE-2025,Construcción de otros proyectos de ingeniería civil n.c.o.p.,4,429
4311,CNAE-2025,Demolición,4,431
4312,CNAE-2025,Preparación de terrenos,4,431
4313,CNAE-2025,Perforaciones y sondeos,4,431
4321,CNAE-2025,Instalaciones eléctricas,4,432
4322,CNAE-2025,"Fontanería, instalación de sistemas de calefacción y aire acondicionado",4,432
4323,CNAE-2025,Instalación de aislamientos,4,432
4324,CNAE-2025,Otras instalaciones en obras de construcción,4,432
4331,CNAE-2025,Revocamiento,4,433
4332,CNAE-2025,Instalación de carpintería,4,433
4333,CNAE-2025,Revestimiento de suelos y paredes,4,433
4334,CNAE-2025,Pintura y acristalamiento,4,433
4335,CNAE-2025,Otros acabados de edificios,4,433
4341,CNAE-2025,Construcción de cubiertas,4,434
4342,CNAE-2025,Otras actividades de construcción especializada en la construcción de edificios,4,434
4350,CNAE-2025,Actividades de construcción especializada en ingeniería civil,4,435
4360,CNAE-2025,Actividades de intermediación para servicios de construcción especializada,4,436
4391,CNAE-2025,Actividades de mampostería y albañilería,4,439
4399,CNAE-2025,Otras actividades de construcción especializada n.c.o.p.,4,439
4611,CNAE-2025,"Actividades de intermediarios del comercio al por mayor de materias primas agrarias, animales vivos, materias primas textiles y productos semielaborados",4,461
4612,CNAE-2025,"Actividades de intermediarios del comercio al por mayor de combustibles, minerales, metales y productos químicos industriales",4,461
4613,CNAE-2025,Actividades de intermediarios del comercio al por mayor de la madera y materiales de construcción,4,461
4614,CNAE-2025,"Actividades de intermediarios del comercio al por mayor de maquinaria, equipo industrial, embarcaciones y aeronaves",4,461
4615,CNAE-2025,"Actividades de intermediarios del comercio al por mayor de muebles, artículos para el hogar y ferretería",4,461
4616,CNAE-2025,"Actividades de intermediarios del comercio al por mayor de textiles, prendas de vestir, peletería, calzado y artículos de cuero",4,461
4617,CNAE-2025,"Actividades de intermediarios del comercio al por mayor de productos alimenticios, bebidas y tabaco",4,461
4618,CNAE-2025,Actividades de intermediarios del comercio al por mayor de otros productos específicos,4,461
4619,CNAE-2025,Actividades de los agentes del comercio al por mayor no especializado,4,461
4621,CNAE-2025,"Comercio al por mayor de cereales, tabaco en rama, simientes y alimentos para animales",4,462
4622,CNAE-2025,Comercio al por mayor de flores y plantas,4,462
4623,CNAE-2025,Comercio al por mayor de animales vivos,4,462
4624,CNAE-2025,Comercio al por mayor de cueros y pieles,4,462
4631,CNAE-2025,Comercio al por mayor de frutas y hortalizas,4,463
4632,CNAE-2025,"Comercio al por mayor de carne, productos cárnicos; pescado y productos del pescado",4,463
4633,CNAE-2025,"Comercio al por mayor de productos lácteos, huevos, aceites y grasas comestibles",4,463
4634,CNAE-2025,Comercio al por mayor de bebidas,4,463
4635,CNAE-2025,Comercio al por mayor de productos del tabaco,4,463
4636,CNAE-2025,"Comercio al por mayor de azúcar, chocolate y confitería",4,463
4637,CNAE-2025,"Comercio al por mayor de café, té, cacao y especias",4,463
4638,CNAE-2025,Comercio al por mayor de otros alimentos,4,463
4639,CNAE-2025,"Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco",4,463
4641,CNAE-2025,Comercio al por mayor de textiles,4,464
4642,CNAE-2025,Comercio al por mayor de prendas de vestir y calzado,4,464
4643,CNAE-2025,Comercio al por mayor de aparatos electrodomésticos,4,464
4644,CNAE-2025,"Comercio al por mayor de porcelana, cristalería y artículos de limpieza",4,464
4645,CNAE-2025,Comercio al por mayor de productos de perfumería y cosmética,4,464
4646,CNAE-2025,Comercio al por mayor de productos farmacéuticos y médicos,4,464
4647,CNAE-2025,"Comercio al por mayor de muebles para el hogar, oficinas y establecimientos comerciales, alfombras y aparatos de iluminación",4,464
4648,CNAE-2025,Comercio al por mayor de artículos de relojería y joyería,4,464
4649,CNAE-2025,Comercio al por mayor de otros artículos de uso doméstico,4,464
4650,CNAE-2025,Comercio al por mayor de equipos para las tecnologías de la información y las comunicaciones,4,465
4661,CNAE-2025,"Comercio al por mayor de maquinaria, equipos y suministros agrícolas",4,466
4662,CNAE-2025,Comercio al por mayor de máquinas herramienta,4,466
4663,CNAE-2025,"Comercio al por mayor de maquinaria para la minería, la construcción y la ingeniería civil",4,466
4664,CNAE-2025,Comercio al por mayor de otra maquinaria y equipo,4,466
4671,CNAE-2025,Comercio al por mayor de vehículos de motor,4,467
4672,CNAE-2025,Comercio al por mayor de repuestos y accesorios de vehículos de motor,4,467
4673,CNAE-2025,"Comercio al por mayor de motocicletas, y repuestos y accesorios de motocicletas",4,467
4681,CNAE-2025,"Comercio al por mayor de combustibles sólidos, líquidos y gaseosos, y productos similares",4,468
4682,CNAE-2025,Comercio al por mayor de metales y minerales metálicos,4,468
4683,CNAE-2025,"Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios",4,468
4684,CNAE-2025,"Comercio al por mayor de equipos y suministros de ferretería, fontanería y calefacción",4,468
4685,CNAE-2025,Comercio al por mayor de productos químicos,4,468
4686,CNAE-2025,Comercio al por mayor de otros productos semielaborados,4,468
4687,CNAE-2025,Comercio al por mayor de chatarra y productos de desecho,4,468
4689,CNAE-2025,Otro comercio al por mayor especializado n.c.o.p.,4,468
4690,CNAE-2025,Comercio al por mayor no especializado,4,469
4711,CNAE-2025,"Comercio al por menor no especializado con predominio de productos alimenticios, bebidas y tabaco",4,471
4712,CNAE-2025,Otro comercio al por menor no especializado,4,471
4721,CNAE-2025,Comercio al por menor de frutas y verduras,4,472
4722,CNAE-2025,Comercio al por menor de carne y productos cárnicos,4,472
4723,CNAE-2025,Comercio al por menor de pescados y mariscos,4,472
4724,CNAE-2025,"Comercio al por menor de pan, productos de panadería y confitería",4,472
4725,CNAE-2025,Comercio al por menor de bebidas,4,472
4726,CNAE-2025,Comercio al por menor de productos de tabaco,4,472
4727,CNAE-2025,Comercio al por menor de otros productos alimenticios,4,472
4730,CNAE-2025,Comercio al por menor de combustible para la automoción,4,473
4740,CNAE-2025,Comercio al por menor de equipos para las tecnologías de la información y las comunicaciones,4,474
4751,CNAE-2025,Comercio al por menor de textiles,4,475
4752,CNAE-2025,"Comercio al por menor de ferretería, materiales de construcción, pinturas y vidrio",4,475
4753,CNAE-2025,"Comercio al por menor de alfombras, moquetas y revestimientos de paredes y suelos",4,475
4754,CNAE-2025,Comercio al por menor de aparatos electrodomésticos,4,475
4755,CNAE-2025,"Comercio al por menor de muebles, aparatos de iluminación, vajilla y otros artículos de uso doméstico",4,475
4761,CNAE-2025,Comercio al por menor de libros,4,476
4762,CNAE-2025,Comercio al por menor de periódicos y otras publicaciones periódicas y artículos de papelería,4,476
4763,CNAE-2025,Comercio al por menor de artículos deportivos,4,476
4764,CNAE-2025,Comercio al por menor de juegos y juguetes,4,476
4769,CNAE-2025,Comercio al por menor de artículos culturales y recreativos n.c.o.p.,4,476
4771,CNAE-2025,Comercio al por menor de prendas de vestir,4,477
4772,CNAE-2025,Comercio al por menor de calzado y artículos de cuero,4,477
4773,CNAE-2025,Comercio al por menor de productos farmacéuticos,4,477
4774,CNAE-2025,Comercio al por menor de artículos médicos y ortopédicos,4,477
4775,CNAE-2025,Comercio al por menor de productos de cosmética e higiene,4,477
4776,CNAE-2025,"Comercio al por menor de flores, plantas, fertilizantes, animales de compañía y alimentos para estos",4,477
4777,CNAE-2025,Comercio al por menor de artículos de relojería y joyería,4,477
4778,CNAE-2025,Comercio al por menor de otros productos nuevos,4,477
4779,CNAE-2025,Comercio al por menor de artículos de segunda mano,4,477
4781,CNAE-2025,Comercio al por menor de vehículos de motor,4,478
4782,CNAE-2025,Comercio al por menor de repuestos y accesorios de vehículos de motor,4,478
4783,CNAE-2025,"Comercio al por menor de motocicletas, y repuestos y accesorios de motocicletas",4,478
4791,CNAE-2025,Actividades de servicios de intermediación para el comercio al por menor no especializado,4,479
4792,CNAE-2025,Actividades de servicios de intermediación para el comercio al por menor especializado,4,479
4911,CNAE-2025,Transporte pesado de pasajeros por ferrocarril,4,491
4912,CNAE-2025,Otro transporte de pasajeros por ferrocarril,4,491
4920,CNAE-2025,Transporte de mercancías por ferrocarril,4,492
4931,CNAE-2025,Transporte regular de pasajeros por carretera,4,493
4932,CNAE-2025,Transporte no regular de pasajeros por carretera,4,493
4933,CNAE-2025,Servicios de transporte de pasajeros bajo demanda en vehículos con conductor,4,493
4934,CNAE-2025,Transporte de pasajeros en teleféricos y remontes,4,493
4939,CNAE-2025,Otros tipos de transporte terrestre de pasajeros n.c.o.p.,4,493
4941,CNAE-2025,Transporte de mercancías por carretera,4,494
4942,CNAE-2025,Servicios de mudanzas,4,494
4950,CNAE-2025,Transporte por tubería,4,495
5010,CNAE-2025,Transporte marítimo de pasajeros,4,501
5020,CNAE-2025,Transporte marítimo de mercancías,4,502
5030,CNAE-2025,Transporte de pasajeros por vías navegables interiores,4,503
5040,CNAE-2025,Transporte de mercancías por vías navegables interiores,4,504
5110,CNAE-2025,Transporte aéreo de pasajeros,4,511
5121,CNAE-2025,Transporte aéreo de mercancías,4,512
5122,CNAE-2025,Transporte espacial,4,512
5210,CNAE-2025,Depósito y almacenamiento,4,521
5221,CNAE-2025,Actividades auxiliares del transporte terrestre,4,522
5222,CNAE-2025,Actividades auxiliares del transporte marítimo y por vías navegables interiores,4,522
5223,CNAE-2025,Actividades auxiliares del transporte aéreo,4,522
5224,CNAE-2025,Manipulación de mercancías,4,522
5225,CNAE-2025,Actividades de servicios logísticos,4,522
5226,CNAE-2025,Otras actividades auxiliares del transporte,4,522
5231,CNAE-2025,Actividades de intermediación para el transporte de mercancías,4,523
5232,CNAE-2025,Actividades de intermediación para el transporte de pasajeros,4,523
5310,CNAE-2025,Actividades postales sometidas a la obligación del servicio universal,4,531
5320,CNAE-2025,Otras actividades postales y de mensajería,4,532
5330,CNAE-2025,Servicios de intermediación para las actividades postales y de mensajería,4,533
5510,CNAE-2025,Hoteles y alojamientos similares,4,551
5520,CNAE-2025,Alojamientos turísticos y otros alojamientos de corta estancia,4,552
5530,CNAE-2025,Campings y aparcamientos para caravanas,4,553
5540,CNAE-2025,Actividades de intermediación para los servicios de alojamiento,4,554
5590,CNAE-2025,Otros servicios de alojamiento,4,559
5611,CNAE-2025,Restaurantes,4,561
5612,CNAE-2025,Puestos de comidas,4,561
5621,CNAE-2025,Servicios ocasionales de catering,4,562
5622,CNAE-2025,Servicios regulares de catering y otros servicios de comidas,4,562
5630,CNAE-2025,Servicios de bebidas,4,563
5640,CNAE-2025,Actividades de intermediación para los servicios de comidas y bebidas,4,564
5811,CNAE-2025,Edición de libros,4,581
5812,CNAE-2025,Edición de periódicos,4,581
5813,CNAE-2025,Edición de revistas,4,581
5819,CNAE-2025,"Otras actividades editoriales, excepto la edición de programas informáticos",4,581
5821,CNAE-2025,Edición de videojuegos,4,582
5829,CNAE-2025,Edición de otros programas informáticos,4,582
5912,CNAE-2025,"Actividades de posproducción cinematográfica, de vídeo y de programas de televisión",4,591
5914,CNAE-2025,Actividades de exhibición cinematográfica,4,591
5915,CNAE-2025,Actividades de producción cinematográfica y de vídeo,4,591
5916,CNAE-2025,Actividades de producción de programas de televisión,4,591
5917,CNAE-2025,"Actividades de distribución cinematográfica y de vídeo, excepto de programas de televisión.",4,591
5918,CNAE-2025,Actividades de distribución de programas de televisión,4,591
5920,CNAE-2025,Actividades de grabación de sonido y edición musical,4,592
6010,CNAE-2025,Actividades de radiodifusión y distribución de audio,4,601
6020,CNAE-2025,"Actividades de programación de televisión, emisión y distribución de vídeos",4,602
6031,CNAE-2025,Actividades de las agencias de noticias,4,603
6039,CNAE-2025,Otras actividades de distribución de contenidos,4,603
6110,CNAE-2025,"Actividades de telecomunicaciones por cable, inalámbricas y por satélite",4,611
6120,CNAE-2025,Actividades de reventa de telecomunicaciones y servicios de intermediación para telecomunicaciones,4,612
6190,CNAE-2025,Otras actividades de telecomunicaciones,4,619
6210,CNAE-2025,Actividades de programación informática,4,621
6220,CNAE-2025,Actividades de consultoría informática y gestión de instalaciones informáticas,4,622
6290,CNAE-2025,Otros servicios relacionados con las tecnologías de la información y la informática,4,629
6310,CNAE-2025,"Infraestructura informática, procesamiento de datos, hosting y actividades relacionadas",4,631
6391,CNAE-2025,Actividades de portales de búsqueda en la web,4,639
6392,CNAE-2025,Otros servicios de información,4,639
6411,CNAE-2025,Banca central,4,641
6419,CNAE-2025,Otra intermediación monetaria,4,641
6421,CNAE-2025,Actividades de sociedades holding,4,642
6422,CNAE-2025,Actividades de sociedades instrumentales de financiación,4,642
6431,CNAE-2025,Actividades de fondos de inversión monetarios y no monetarios,4,643
6432,CNAE-2025,"Actividades de cuentas fiduciarias, patrimoniales y de agencia",4,643
6491,CNAE-2025,Arrendamiento financiero,4,649
6492,CNAE-2025,Otras actividades crediticias,4,649
6499,CNAE-2025,"Otros servicios financieros, excepto seguros y fondos de pensiones n.c.o.p.",4,649
6511,CNAE-2025,Seguros de vida,4,651
6512,CNAE-2025,Seguros distintos de los seguros de vida,4,651
6520,CNAE-2025,Reaseguros,4,652
6530,CNAE-2025,Fondos de pensiones,4,653
6611,CNAE-2025,Administración de mercados financieros,4,661
6613,CNAE-2025,Actividades de financiación participativa,4,661
6614,CNAE-2025,Otras actividades de intermediación en operaciones con valores y otros activos,4,661
6619,CNAE-2025,"Otras actividades auxiliares a los servicios financieros, excepto seguros y fondos de pensiones",4,661
6621,CNAE-2025,Evaluación de riesgos y daños,4,662
6622,CNAE-2025,Actividades de agentes y corredores de seguros,4,662
6629,CNAE-2025,Actividades auxiliares a seguros y fondos de pensiones n.c.o.p.,4,662
6630,CNAE-2025,Actividades de gestión de fondos,4,663
6811,CNAE-2025,Compraventa de bienes inmobiliarios por cuenta propia,4,681
6812,CNAE-2025,Promoción inmobiliaria,4,681
6820,CNAE-2025,Alquiler de bienes inmobiliarios por cuenta propia,4,682
6831,CNAE-2025,Servicios de intermediación para actividades inmobiliarias,4,683
6832,CNAE-2025,Otras actividades inmobiliarias por cuenta de terceros,4,683
6910,CNAE-2025,Actividades jurídicas,4,691
6920,CNAE-2025,"Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal",4,692
7010,CNAE-2025,Actividades de las sedes centrales,4,701
7020,CNAE-2025,Otras actividades de consultoría de gestión empresarial,4,702
7111,CNAE-2025,Servicios técnicos de arquitectura,4,711
7112,CNAE-2025,Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico,4,711
7120,CNAE-2025,Ensayos y análisis técnicos,4,712
7210,CNAE-2025,Investigación y desarrollo experimental en ciencias naturales y técnicas,4,721
7220,CNAE-2025,Investigación y desarrollo experimental en ciencias sociales y humanidades,4,722
7311,CNAE-2025,Actividades de las agencias de publicidad,4,731
7312,CNAE-2025,Servicios de representación de medios de comunicación,4,731
7320,CNAE-2025,Estudios de mercado y realización de encuestas de opinión pública,4,732
7330,CNAE-2025,Relaciones públicas y comunicación,4,733
7411,CNAE-2025,Actividades de diseño de productos industriales y moda,4,741
7412,CNAE-2025,Actividades de diseño gráfico y de comunicación visual,4,741
7413,CNAE-2025,Actividades de diseño de interiores,4,741
7414,CNAE-2025,Otras actividades de diseño especializado,4,741
7420,CNAE-2025,Actividades de fotografía,4,742
7430,CNAE-2025,Actividades de traducción e interpretación,4,743
7491,CNAE-2025,Actividades de los agentes de patentes y de los servicios de marketing,4,749
7499,CNAE-2025,"Todas las demás actividades profesionales, científicas y técnicas n.c.o.p.",4,749
7500,CNAE-2025,Actividades veterinarias,4,750
7711,CNAE-2025,Alquiler de automóviles y vehículos de motor ligeros,4,771
7712,CNAE-2025,Alquiler de camiones,4,771
7721,CNAE-2025,Alquiler de artículos de ocio y deportivos,4,772
7722,CNAE-2025,Alquiler de efectos personales y artículos de uso doméstico,4,772
7731,CNAE-2025,Alquiler de maquinaria y equipo de uso agrícola,4,773
7732,CNAE-2025,Alquiler de maquinaria y equipo para la construcción e ingeniería civil,4,773
7733,CNAE-2025,Alquiler de maquinaria y equipo de oficina y ordenadores,4,773
7734,CNAE-2025,Alquiler de medios de navegación,4,773
7735,CNAE-2025,Alquiler de medios de transporte aéreo,4,773
7739,CNAE-2025,"Alquiler de otra maquinaria, equipos y bienes tangibles n.c.o.p.",4,773
7740,CNAE-2025,"Arrendamiento de la propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",4,774
7751,CNAE-2025,"Servicios de intermediación para el alquiler de automóviles, autocaravanas y remolques",4,775
7752,CNAE-2025,Servicios de intermediación para el alquiler de otros bienes tangibles y de activos intangibles no financieros,4,775
7810,CNAE-2025,Actividades de las agencias de colocación,4,781
7820,CNAE-2025,Actividades de las empresas de trabajo temporal y otra provisión de recursos humanos,4,782
7911,CNAE-2025,Actividades de las agencias de viajes,4,791
7912,CNAE-2025,Actividades de los operadores turísticos,4,791
7990,CNAE-2025,Otros servicios de reservas y actividades relacionadas con los mismos,4,799
8001,CNAE-2025,Servicios de investigación y seguridad privados,4,800
8009,CNAE-2025,Servicios de seguridad n.c.o.p.,4,800
8110,CNAE-2025,Servicios integrales a edificios e instalaciones,4,811
8121,CNAE-2025,Limpieza general de edificios,4,812
8122,CNAE-2025,Otras actividades de limpieza industrial y de edificios,4,812
8123,CNAE-2025,Otras actividades de limpieza,4,812
8130,CNAE-2025,Actividades de jardinería,4,813
8210,CNAE-2025,Actividades administrativas y auxiliares de oficina,4,821
8220,CNAE-2025,Actividades de los centros de llamadas,4,822
8230,CNAE-2025,Organización de convenciones y ferias de muestras,4,823
8240,CNAE-2025,Actividades de intermediación para servicios de apoyo a las empresas n.c.o.p.,4,824
8291,CNAE-2025,Actividades de las agencias de cobros y de las oficinas de crédito,4,829
8292,CNAE-2025,Actividades de envasado y empaquetado,4,829
8299,CNAE-2025,Otras actividades de apoyo a las empresas n.c.o.p.,4,829
8411,CNAE-2025,Actividades generales de la administración pública,4,841
8412,CNAE-2025,"Regulación de los servicios sanitarios, educativos y culturales y otros servicios sociales",4,841
8413,CNAE-2025,Regulación de la actividad económica y contribución a su mayor eficiencia,4,841
8421,CNAE-2025,Asuntos exteriores,4,842
8422,CNAE-2025,Defensa,4,842
8423,CNAE-2025,Justicia,4,842
8424,CNAE-2025,Orden público y seguridad,4,842
8425,CNAE-2025,Servicios de extinción de incendios,4,842
8430,CNAE-2025,Seguridad social obligatoria,4,843
8510,CNAE-2025,Educación preprimaria,4,851
8520,CNAE-2025,Educación primaria,4,852
8531,CNAE-2025,Educación secundaria general,4,853
8532,CNAE-2025,Educación secundaria profesional,4,853
8533,CNAE-2025,Educación postsecundaria no terciaria,4,853
8541,CNAE-2025,Educación universitaria,4,854
8542,CNAE-2025,Educación terciaria no universitaria,4,854
8551,CNAE-2025,Educación deportiva y recreativa,4,855
8552,CNAE-2025,Educación cultural,4,855
8553,CNAE-2025,Actividades de las escuelas de conducción y pilotaje,4,855
8559,CNAE-2025,Otra educación n.c.o.p.,4,855
8561,CNAE-2025,Actividades de servicios de intermediación para cursos y tutores,4,856
8569,CNAE-2025,Actividades auxiliares a la educación n.c.o.p.,4,856
8610,CNAE-2025,Actividades hospitalarias,4,861
8621,CNAE-2025,Actividades de medicina general y de medicina familiar y comunitaria,4,862
8622,CNAE-2025,Actividades de otras especialidades médicas,4,862
8623,CNAE-2025,Actividades odontológicas,4,862
8691,CNAE-2025,Servicios de diagnóstico por la imagen y actividades de laboratorio médico,4,869
8692,CNAE-2025,Transporte de pacientes en ambulancia,4,869
8693,CNAE-2025,"Actividades de psicólogos y psicoterapeutas, excepto médicos",4,869
8694,CNAE-2025,Actividades de enfermería y enfermería obstétrica,4,869
8695,CNAE-2025,Actividades de fisioterapia,4,869
8696,CNAE-2025,"Actividades de medicina tradicional, complementaria y alternativa",4,869
8697,CNAE-2025,"Actividades de intermediación para servicios médicos, odontológicos y otros servicios sanitarios",4,869
8699,CNAE-2025,Otras actividades sanitarias n.c.o.p.,4,869
8710,CNAE-2025,Asistencia en establecimientos residenciales con cuidados sanitarios,4,871
8720,CNAE-2025,Asistencia en establecimientos residenciales para personas que padecen una enfermedad mental o una drogodependencia o que han recibido un diagnóstico al respecto,4,872
8731,CNAE-2025,Asistencia en establecimientos residenciales para personas mayores,4,873
8732,CNAE-2025,Asistencia en establecimientos residenciales para personas con discapacidad física,4,873
8791,CNAE-2025,Servicios de intermediación para actividades de asistencia en establecimientos residenciales,4,879
8799,CNAE-2025,Otro tipo de asistencia en establecimientos residenciales n.c.o.p.,4,879
8811,CNAE-2025,Actividades de servicios sociales sin alojamiento para personas mayores,4,881
8812,CNAE-2025,Actividades de servicios sociales sin alojamiento para personas con discapacidad,4,881
8891,CNAE-2025,Actividades de cuidado diurno de niños,4,889
8899,CNAE-2025,Otras actividades de servicios sociales sin alojamiento n.c.o.p.,4,889
9011,CNAE-2025,Actividades de creación literaria y composición musical,4,901
9012,CNAE-2025,Actividades de creación de artes visuales,4,901
9013,CNAE-2025,Otras actividades de creación artística,4,901
9020,CNAE-2025,Actividades de artes escénicas,4,902
9031,CNAE-2025,Gestión de instalaciones para actividades artísticas y artes escénicas,4,903
9039,CNAE-2025,Otras actividades de apoyo a la creación artística y a las artes escénicas,4,903
9111,CNAE-2025,Actividades de bibliotecas,4,911
9112,CNAE-2025,Actividades de archivos,4,911
9121,CNAE-2025,Actividades de museos y de colecciones,4,912
9122,CNAE-2025,Actividades de sitios históricos y monumentos,4,912
9130,CNAE-2025,"Conservación, restauración y otras actividades de apoyo al patrimonio cultural",4,913
9141,CNAE-2025,Actividades de los jardines botánicos y los parques zoológicos,4,914
9142,CNAE-2025,Actividades de las reservas naturales,4,914
